"match_id","time","home_fault","card","away_fault","info"
119006,"90+5","","yellow card","Flint A.",NA
119089,"54","Bilate M.","yellow card","",NA
119089,"76","","yellow card","Spierings S.",NA
119129,"22","Mina Meza A. R.","yellow card","",NA
119129,"29","","yellow card","Jevtovic M.",NA
119129,"37","Guilherme","yellow card","",NA
119129,"47","","yellow card","Bora V.",NA
119129,"48","","yellow card","Ay S.",NA
119129,"82","","yellow card","Fofana M.",NA
119156,"55","","yellow card","van Dijk V.",NA
119156,"61","Ghezzal R.","yellow card","",NA
119158,"20","","yellow card","Gosling D.",NA
119158,"33","Alonso M.","yellow card","",NA
119158,"55","Kante N.","yellow card","",NA
119158,"70","","yellow card","Lerma J.",NA
119159,"64","Wan-Bissaka A.","yellow card","",NA
119161,"24","Fredericks R.","yellow card","",NA
119161,"60","Cresswell A.","yellow card","",NA
119163,"3","Diallo M.","yellow card","",NA
119163,"18","","yellow card","Mbappe K.",NA
119163,"51","","yellow card","Neymar",NA
119163,"58","","yellow card","Meunier T.",NA
119164,"56","","yellow card","Celik Z.",NA
119164,"64","Mangani T.","red card","",NA
119168,"43","","yellow card","Lima",NA
119168,"57","","yellow card","Kwateng E.",NA
119168,"57","Martin J.","yellow card","",NA
119170,"22","","yellow card","Camacho I.",NA
119170,"49","","yellow card","Roussillon J.",NA
119171,"32","Willems J.","red card","",NA
119171,"36","Gacinovic M.","yellow card","",NA
119171,"44","","yellow card","Bargfrede P.",NA
119175,"60","Dzemaili B.","yellow card","",NA
119176,"13","","yellow card","Pjanic M.",NA
119176,"40","","yellow card","Bernardeschi F.",NA
119176,"45+2","Rigoni L.","yellow card","",NA
119176,"90","","yellow card","Cuadrado J.",NA
119177,"59","","yellow card","Thorsby M.",NA
119177,"62","Rutten M.","yellow card","",NA
119179,"48","","yellow card","Heerkens F.",NA
119180,"87","Dammers W.","yellow card","",NA
119180,"87","Ninaj B.","yellow card","",NA
119181,"17","","yellow card","Saul",NA
119181,"28","","yellow card","Thomas",NA
119181,"41","Lobotka S.","yellow card","",NA
119181,"48","Alonso J.","yellow card","",NA
119181,"51","","yellow card","Savic S.",NA
119183,"3","Modric L.","yellow card","",NA
119183,"27","","yellow card","Santos M.",NA
119348,"31","Maghoma J.","yellow card","",NA
119348,"53","Pedersen K.","yellow card","",NA
119350,"13","de Wijs J.","yellow card","",NA
119352,"21","","yellow card","Penney M.",NA
119353,"27","Basham C.","yellow card","",NA
119353,"83","","yellow card","Grealish J.",NA
119354,"19","","yellow card","Pieters E.",NA
119354,"45+2","Bartley K.","yellow card","",NA
119354,"54","Hegazy A.","yellow card","",NA
119354,"71","Livermore J.","yellow card","",NA
119356,"5","","red card","Baker-Richardson C.",NA
119356,"53","Wallace J.","yellow card","",NA
119356,"89","","yellow card","Montero J.",NA
121413,"11","","yellow card","Basacikoglu B.",NA
121413,"14","Ayew A.","yellow card","",NA
121413,"18","Slimani I.","yellow card","",NA
121413,"38","Kaldirim H. A.","yellow card","",NA
121413,"51","Elmas E.","yellow card","",NA
121413,"65","","yellow card","Bulut U.",NA
121414,"18","","yellow card","Borges C.",NA
121414,"55","Sackey I.","yellow card","",NA
121414,"59","Villafanez L.","yellow card","",NA
121414,"90+5","","yellow card","Titi",NA
121415,"30","","red card","Belhanda Y.",NA
121415,"33","Novak F.","yellow card","",NA
121415,"43","","yellow card","Mariano",NA
121419,"31","","yellow card","Feczesin R.",NA
121419,"37","","yellow card","Baris H.",NA
121419,"45+2","Aganovic A.","yellow card","",NA
121419,"84","Culcuoglu F.","yellow card","",NA
119836,"18","","yellow card","Sanchez A.",NA
119836,"52","McNeil D.","yellow card","",NA
119836,"71","Bardsley P.","yellow card","",NA
119836,"71","","red card","Rashford M.",NA
119836,"74","","yellow card","Lukaku R.",NA
119836,"74","","yellow card","Shaw L.",NA
119837,"52","Capoue E.","yellow card","",NA
119837,"68","","yellow card","Dembele M.",NA
119837,"90+3","Success I.","yellow card","",NA
119838,"33","","yellow card","Zungu B.",NA
119838,"36","Salibur Y.","yellow card","",NA
119839,"49","","yellow card","Poundje M.",NA
119839,"55","","yellow card","Lerager L.",NA
119839,"60","","yellow card","Sankhare Y.",NA
119840,"36","Glik K.","yellow card","",NA
119840,"77","","yellow card","Amavi J.",NA
119841,"28","","yellow card","Giesselmann N.",NA
119841,"34","","yellow card","Sobottka M.",NA
119842,"51","","yellow card","Jarstein R.",NA
119842,"81","Uth M.","yellow card","",NA
119842,"90+5","Konoplyanka E.","red card","",NA
119843,"60","Gerson","yellow card","",NA
119843,"63","","yellow card","Fofana S.",NA
119843,"86","Pezzella G.","yellow card","",NA
119843,"89","Biraghi C.","yellow card","",NA
119844,"44","Djimsiti B.","yellow card","",NA
119844,"47","De Roon M.","yellow card","",NA
119844,"52","","yellow card","Ionita A.",NA
119844,"82","","yellow card","Dessena D.",NA
119847,"40","Ramirez G.","yellow card","",NA
119847,"68","","yellow card","Diawara A.",NA
119847,"77","","yellow card","Rui M.",NA
119847,"81","","yellow card","Allan",NA
119847,"83","","yellow card","Rog M.",NA
119847,"88","Vieira R.","yellow card","",NA
119848,"29","","yellow card","Piatek K.",NA
119848,"31","Rogerio","yellow card","",NA
119848,"33","Magnani G.","yellow card","",NA
119848,"52","","yellow card","Criscito D.",NA
119849,"27","","yellow card","Schiattarella P.",NA
119849,"58","Moretti E.","yellow card","",NA
119849,"71","","yellow card","Cionek T.",NA
119850,"30","","yellow card","Genreau D.",NA
119850,"34","","yellow card","Kenneth P.",NA
119850,"52","","yellow card","Dekker R.",NA
119850,"70","Zeefuik D.","yellow card","",NA
119850,"85","Mahi M.","yellow card","",NA
119850,"90+4","","yellow card","Lam T.",NA
119850,"90+4","Doan R.","yellow card","",NA
119851,"12","Duarte L.","yellow card","",NA
119852,"14","Bero M.","yellow card","",NA
119852,"22","Foor N.","yellow card","",NA
119852,"42","Linssen B.","yellow card","",NA
119854,"45","Coke","yellow card","",NA
119854,"48","Chema","yellow card","",NA
119854,"76","Coke","red card","",NA
119854,"90+3","","yellow card","Torres F.",NA
119854,"90+4","Morales J.","yellow card","",NA
119855,"17","Wakaso M.","yellow card","",NA
119855,"19","Garcia M.","yellow card","",NA
119855,"39","Laguardia V.","yellow card","",NA
119855,"40","Pacheco F.","yellow card","",NA
119857,"30","Carvalho W.","yellow card","",NA
119857,"42","","yellow card","Mercado G.",NA
119857,"45+1","","yellow card","Silva An.",NA
119857,"45+3","","yellow card","Mesa R.",NA
119857,"64","Canales S.","yellow card","",NA
119857,"66","","red card","Mesa R.",NA
119857,"71","","yellow card","Kjaer S.",NA
119857,"81","","yellow card","Sarabia P.",NA
119857,"81","Joaquin","yellow card","",NA
120177,"52","Pozo A.","yellow card","",NA
120177,"70","","yellow card","Oier",NA
120177,"86","Diaz V.","yellow card","",NA
120425,"32","Ozmert H.","yellow card","",NA
120425,"54","Kurtulus Y.","yellow card","",NA
120425,"66","Doukara S.","red card","",NA
120425,"83","","yellow card","Akkan G.",NA
120428,"15","Bilgic H.","yellow card","",NA
120428,"45","Traore H.","yellow card","",NA
120428,"52","Isciler B.","yellow card","",NA
120428,"57","","yellow card","Sarikaya M.",NA
120428,"86","","yellow card","Morkaya A.",NA
123838,"27","","yellow card","Kostic F.",NA
123884,"55","","yellow card","Townsend C.",NA
123884,"68","Kieftenbeld M.","yellow card","",NA
123884,"72","Dean H.","yellow card","",NA
123897,"40","Herelle C.","yellow card","",NA
123897,"45+1","","yellow card","Lea S. J.",NA
123897,"60","Dante","yellow card","",NA
123898,"38","Rabiot A.","yellow card","",NA
123898,"63","","yellow card","Khazri W.",NA
125959,"30","","yellow card","Eduok S.",NA
125959,"53","","yellow card","Depe I.",NA
125959,"54","Rodrigues G.","yellow card","",NA
124181,"12","","yellow card","Maguire H.",NA
124181,"29","Lerma J.","yellow card","",NA
124181,"45+2","","yellow card","Morgan W.",NA
124181,"69","","red card","Morgan W.",NA
124181,"70","","yellow card","Schmeichel K.",NA
124181,"71","Wilson C.","yellow card","",NA
124181,"79","Gosling D.","yellow card","",NA
124186,"36","Holebas J.","yellow card","",NA
124186,"70","","yellow card","Matic N.",NA
124186,"81","","yellow card","Valencia A.",NA
124187,"55","","yellow card","Wendell",NA
124187,"80","","red card","Bellarabi K.",NA
124188,"22","Hennings R.","yellow card","",NA
124188,"54","","yellow card","Kaderabek P.",NA
124188,"62","","yellow card","Belfodil I.",NA
124189,"54","Baku B.","yellow card","",NA
124189,"73","","yellow card","Khedira R.",NA
124189,"90+2","","yellow card","Gouweleeuw J.",NA
124191,"24","","yellow card","Grujic M.",NA
124191,"90","Camacho I.","yellow card","",NA
124191,"90+5","","yellow card","Klunter L.",NA
124192,"22","","yellow card","Mendyl H.",NA
124192,"37","","yellow card","Schopf A.",NA
124192,"75","","yellow card","Nastasic M.",NA
124192,"90+4","","yellow card","Embolo B.",NA
124193,"24","","yellow card","Stulac L.",NA
124193,"31","Brozovic M.","yellow card","",NA
124193,"67","D'Ambrosio D.","yellow card","",NA
124193,"80","","yellow card","Dimarco F.",NA
124194,"34","","yellow card","Chiesa F.",NA
124194,"39","Zielinski P.","yellow card","",NA
124194,"43","","yellow card","Benassi M.",NA
124194,"75","","yellow card","Dabo B.",NA
124194,"90+3","","yellow card","Eysseric V.",NA
124196,"27","Meijers A.","yellow card","",NA
124196,"42","Beugelsdijk T.","yellow card","",NA
124198,"28","Tagliafico N.","yellow card","",NA
124198,"35","Schone L.","yellow card","",NA
124200,"16","","yellow card","Charles",NA
124201,"43","Illarramendi A.","yellow card","",NA
124201,"87","","yellow card","Umtiti S.",NA
124202,"16","Torres F.","yellow card","",NA
124202,"31","Parejo D.","yellow card","",NA
124202,"36","","yellow card","Sanabria A.",NA
124202,"62","Piccini C.","yellow card","",NA
124203,"45","Alvarez Y.","yellow card","",NA
124203,"60","Garcia R.","yellow card","",NA
124203,"68","Capa A.","yellow card","",NA
124203,"72","Berchiche Y.","yellow card","",NA
124203,"78","Benat","yellow card","",NA
124203,"85","","yellow card","Carvajal D.",NA
124203,"87","","yellow card","Lucas",NA
124203,"90+2","Simon U.","yellow card","",NA
124487,"34","","yellow card","Windass J.",NA
124487,"40","","yellow card","Powell N.",NA
124487,"50","Watkins O.","yellow card","",NA
124487,"58","","red card","Morsy S.",NA
124487,"59","Dalsgaard H.","yellow card","",NA
124487,"89","","yellow card","Dunkley C.",NA
124642,"49","","yellow card","Ikone J.",NA
124642,"54","Dibassy B.","yellow card","",NA
124642,"85","","yellow card","Fonte J.",NA
124643,"3","Loiodice E.","yellow card","",NA
124643,"32","Haddadi O.","yellow card","",NA
124643,"54","","yellow card","Pavlovic M.",NA
124644,"28","","yellow card","Martin J.",NA
124644,"60","Oyongo A.","yellow card","",NA
124644,"88","","yellow card","Martinez P.",NA
124645,"28","","yellow card","Jemerson",NA
124645,"38","Amian Adou K.","yellow card","",NA
124645,"48","","yellow card","Henrichs B.",NA
124645,"73","Gradel M.","yellow card","",NA
124645,"81","","yellow card","Diop S.",NA
124801,"28","","yellow card","Bardsley P.",NA
124801,"37","","yellow card","Cork J.",NA
124802,"18","Calvert-Lewin D.","yellow card","",NA
124802,"40","","yellow card","Masuaku A.",NA
124802,"51","","yellow card","Yarmolenko A.",NA
124802,"53","","yellow card","Zabaleta P.",NA
124802,"75","","yellow card","Rice D.",NA
124806,"2","","yellow card","Destro M.",NA
124806,"39","","yellow card","Dijks M.",NA
124806,"57","","yellow card","Gonzalez G.",NA
124806,"61","","yellow card","Dzemaili B.",NA
124806,"66","Bessa D.","yellow card","",NA
124807,"23","","yellow card","Djuricic F.",NA
124807,"26","","yellow card","Berardi D.",NA
124807,"32","Cancelo J.","yellow card","",NA
124807,"40","","yellow card","Bourabia M.",NA
124807,"60","Alex Sandro","yellow card","",NA
124807,"90+1","Costa D.","yellow card","",NA
124807,"90+4","Costa D.","red card","",NA
124808,"38","","yellow card","Zaza S.",NA
124808,"43","","yellow card","Soriano R.",NA
124808,"54","Fofana S.","yellow card","",NA
124810,"71","Srna D.","yellow card","",NA
124810,"90+1","","yellow card","Kessie F.",NA
124811,"28","","yellow card","Clasie J.",NA
124811,"37","Svensson J.","yellow card","",NA
124813,"66","","yellow card","Osman M.",NA
124814,"45","Emanuelson U.","red card","",NA
124814,"45+3","","yellow card","Chacon M.",NA
124814,"56","Makienok S.","yellow card","",NA
124814,"66","","yellow card","Niemeijer R.",NA
124814,"71","","yellow card","Klok G.",NA
124814,"73","","yellow card","Slagveer L.",NA
124815,"14","","yellow card","van der Werff M.",NA
124815,"20","van Polen B.","yellow card","",NA
124815,"29","","yellow card","Clark M.",NA
124815,"78","","yellow card","Bero M.",NA
124816,"27","Silva J.","yellow card","",NA
124816,"45","","yellow card","Jaume",NA
124816,"48","","yellow card","Mario Gaspar",NA
124816,"64","Nyom A.","yellow card","",NA
124816,"82","Perez R.","yellow card","",NA
124817,"61","","yellow card","Chema",NA
124817,"90+4","Vila D.","yellow card","",NA
124817,"90+4","","yellow card","Luna A.",NA
124818,"18","","yellow card","Brasanac D.",NA
124818,"41","Tuhami A. M.","yellow card","",NA
124818,"45","","yellow card","Aguirregabiria M.",NA
124818,"50","Nacho","yellow card","",NA
124818,"87","Plano O.","yellow card","",NA
124819,"14","Mesa R.","yellow card","",NA
124819,"16","","yellow card","Cabrera L.",NA
124819,"19","","yellow card","Dakonam D.",NA
124819,"21","","yellow card","Antunes V.",NA
124819,"21","Navas J.","yellow card","",NA
124998,"23","Diego","yellow card","",NA
124998,"56","","yellow card","Chavarria P.",NA
124998,"63","","yellow card","Doumbia M.",NA
124998,"72","Rongier V.","yellow card","",NA
124998,"73","","yellow card","Chavalerin X.",NA
124998,"87","","yellow card","Cafaro M.",NA
124999,"49","Palencia S.","yellow card","",NA
124999,"80","Plasil J.","yellow card","",NA
125012,"41","","yellow card","Gjasula K.",NA
125012,"58","Czichos R.","yellow card","",NA
125012,"81","Hector J.","yellow card","",NA
125012,"84","Cordoba J.","yellow card","",NA
125012,"87","Hector J.","red card","",NA
125012,"90+3","","yellow card","Klement P.",NA
127404,"30","Demirok U.","yellow card","",NA
127404,"57","Jevtovic M.","yellow card","",NA
125993,"56","Soares C.","yellow card","",NA
125993,"77","","yellow card","Stephens D.",NA
125993,"86","McCarthy A.","yellow card","",NA
125993,"90+1","","yellow card","Knockaert A.",NA
125993,"90+2","","yellow card","Locadia J.",NA
125994,"6","","yellow card","Freuler R.",NA
125994,"36","","yellow card","Rigoni E.",NA
125994,"40","Petagna A.","yellow card","",NA
125994,"49","","yellow card","Gosens R.",NA
125994,"60","Felipe","yellow card","",NA
125994,"64","","yellow card","De Roon M.",NA
125994,"90+4","Luiz E.","yellow card","",NA
126109,"65","N'Sakala F.","yellow card","",NA
126109,"68","","yellow card","Yazici Y.",NA
126109,"89","","yellow card","Kivrak O.",NA
126173,"46","","yellow card","Williams D.",NA
126173,"49","","yellow card","Palmer K.",NA
126173,"76","Bogle J.","yellow card","",NA
126173,"90","Waghorn M.","yellow card","",NA
126173,"90+1","","yellow card","Lenihan D.",NA
126175,"26","","yellow card","Browne A.",NA
126175,"30","Alioski E.","yellow card","",NA
126175,"52","","yellow card","Johnson D.",NA
126176,"30","","yellow card","Lichaj E.",NA
126176,"35","Windass J.","yellow card","",NA
126176,"45+2","","yellow card","de Wijs J.",NA
126176,"72","","yellow card","Campbell F.",NA
126177,"31","Pieters E.","yellow card","",NA
126177,"38","Etebo O.","yellow card","",NA
126177,"82","","yellow card","McBurnie O.",NA
126178,"40","","yellow card","Watkins M.",NA
126178,"62","Livermore J.","yellow card","",NA
126178,"89","","yellow card","",NA
126178,"90+2","Robson-Kanu H.","yellow card","",NA
115604,"38","Sala J.","yellow card","",NA
115604,"51","Linetty K.","yellow card","",NA
115604,"72","","yellow card","Veretout J.",NA
115604,"79","","yellow card","Benassi M.",NA
115604,"85","Tonelli L.","yellow card","",NA
126331,"45+1","Grabban L.","yellow card","",NA
126331,"78","Robinson J.","yellow card","",NA
126332,"16","","yellow card","Williams S.",NA
126332,"63","Leistner T.","yellow card","",NA
126332,"70","Freeman L.","yellow card","",NA
126332,"82","","yellow card","Skalak J.",NA
126332,"84","Eze E.","yellow card","",NA
127109,"4","","yellow card","Guillaume B.",NA
127109,"75","","yellow card","Diallo M.",NA
127109,"90+3","N'Doram K.","yellow card","",NA
127188,"45","Garner J.","yellow card","",NA
127188,"85","","yellow card","Pack M.",NA
127454,"31","Lowton M.","yellow card","",NA
127454,"56","Westwood A.","yellow card","",NA
127456,"36","","yellow card","Yedlin D.",NA
127456,"51","Tomkins J.","yellow card","",NA
